Price,Close,Close,Close,Close,Close,High,High,High,High,High,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume
Ticker,AAPL,AMZN,GOOGL,MSFT,NVDA,AAPL,AMZN,GOOGL,MSFT,NVDA,AAPL,AMZN,GOOGL,MSFT,NVDA,AAPL,AMZN,GOOGL,MSFT,NVDA,AAPL,AMZN,GOOGL,MSFT,NVDA
Date,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-14,182.83700561523438,170.97999572753906,145.06996154785156,404.9769287109375,73.86713409423828,184.2071710720395,171.2100067138672,145.64650562021833,405.32307733535373,74.20298319220025,181.13920638831792,168.27999877929688,143.23098450378816,400.111169801605,71.90600871778067,183.99867685469593,169.2100067138672,145.20912631236618,403.5725956832902,73.169446485829,54630500,42815500,22704200,20401200,504917000
2024-02-15,182.549072265625,169.8000030517578,141.91888427734375,402.0792236328125,72.62567901611328,183.17458519121215,171.1699981689453,142.66441317012772,404.6209064246705,73.94209455962387,180.05697410890977,167.58999633789062,139.62265771442105,399.8342525934749,72.367798166515,182.24128500065143,170.5800018310547,142.28667367741343,403.6418270582009,73.83614652782032,65434500,49855200,37590700,21825500,420122000
2024-02-16,181.0101318359375,169.50999450683594,139.6822967529297,399.60675048828125,72.58070373535156,183.53203018346474,170.4199981689453,142.33637777502577,403.79014145741866,74.36890952711573,180.37469562592958,167.1699981689453,139.3045572625034,398.9935884935407,72.46875403633456,182.11221816970058,168.74000549316406,142.13757310505238,403.4637615690979,74.0670418918372,49752500,48107700,31468900,22296500,495327000
2024-02-20,180.26547241210938,167.0800018310547,140.27870178222656,398.35076904296875,69.4211196899414,181.12926445278407,168.7100067138672,141.2329853719594,400.0320148509245,71.92400401954212,178.7165976564194,165.74000549316406,138.6584294162402,393.62345170797335,67.7038813287144,180.49382826711656,167.8300018310547,138.8274141332904,398.7957913827642,71.91500533729288,53665600,41980300,25144700,24307900,704833000
2024-02-21,181.02008056640625,168.58999633789062,141.70016479492188,397.74749755859375,67.4419937133789,181.5860086349742,170.22999572753906,141.83932955226788,397.8563009238514,68.85736435043377,179.37191259479573,167.13999938964844,139.84130283230317,392.8421710254568,66.21853903151819,180.64278508736416,168.94000244140625,140.60671658161675,395.7596706387702,67.97575281438615,41371400,44420100,23223300,18518900,673755000
2024-02-22,183.05545043945312,174.5800018310547,143.2310028076172,407.11309814453125,78.50306701660156,183.64125529629035,174.8000030517578,144.13558147647134,408.28008583103167,78.54004549472725,181.15908011476066,171.77000427246094,141.94869982556548,404.0670568612319,74.18698694105572,182.17179668082835,173.10000610351562,144.0659915014101,405.66919761409457,74.9916291688298,52292200,55392400,27191900,27009900,865100000
2024-02-23,181.21864318847656,174.99000549316406,143.10177612304688,405.8175048828125,78.78194427490234,183.72066477086588,175.75,143.8174698235782,411.2766562901841,82.35734911008414,180.9307023940782,173.6999969482422,142.57492181155052,404.4626089303817,77.53549728166801,183.6908798817894,174.27999877929688,142.8134964902759,411.08877810913,80.75406627582844,45119700,59715200,19493800,16295900,829388000
2024-02-26,179.86834716796875,174.72999572753906,136.7498779296875,403.0484619140625,79.05683135986328,181.45693020455124,176.3699951171875,141.59084036580944,407.61753951869144,80.6101411640251,179.36197373162466,174.25999450683594,136.5709431200029,402.87042277760713,78.47008678079447,180.94064867140935,175.6999969482422,141.29262579488392,406.9252422289791,79.66455506990452,40867400,44368600,53641800,16193500,503973000
2024-02-27,181.32786560058594,173.5399932861328,138.05206298828125,402.9891052246094,78.66598510742188,182.60866132395924,174.6199951171875,138.41985235627865,403.8198438215264,79.44464551276913,178.27974721589908,172.86000061035156,136.27272569201867,399.39910723637763,77.12767591593222,179.8087756065873,174.0800018310547,137.19718932572346,403.4934639055569,79.34568290449742,54318900,31141700,33099200,14835800,391705000
2024-02-28,180.12648010253906,173.16000366210938,135.56695556640625,403.2264404296875,77.62846374511719,181.814356133641,174.0500030517578,137.18722776923806,404.7890136651283,78.89789559562338,178.84568442217187,172.27000427246094,134.60273714964188,400.85289732894444,77.09070099106582,181.20870480571682,172.44000244140625,137.07788294358988,403.6813622301974,77.5854836001616,48953900,28180500,37328600,13183100,393110000
2024-02-29,179.46124267578125,176.75999450683594,137.63455200195312,409.08123779296875,79.07681274414062,181.26827324885633,177.22000122070312,138.03216126149846,409.6350635504339,79.95442058749313,178.2499401300919,172.85000610351562,135.58682032861378,401.4463196436388,78.31515062293454,179.977539289516,173.00999450683594,136.4615789009987,404.13634340042967,79.05882300732509,136682600,53805400,42133000,31947300,507289000
2024-03-01,178.37904357910156,178.22000122070312,136.32241821289062,410.9206848144531,82.24240112304688,179.24283570733874,178.72999572753906,138.0421003051008,411.2866021355908,82.26339550360602,176.11530099131116,176.07000732421875,136.10372856326603,406.3516076606767,79.3996643825277,178.26982726346276,176.75,137.60472100585164,406.7372936922519,79.96441550736878,73563100,31981200,31151100,17823400,479135000
2024-03-04,173.85154724121094,177.5800018310547,132.55502319335938,410.34710693359375,85.19908142089844,175.63870116419773,180.13999938964844,134.85124940963942,412.75031823241517,87.6559881507534,172.55087478393426,177.49000549316406,131.12360550845185,407.7757559549475,83.68175896782463,174.8940486462885,177.52999877929688,134.85124940963942,408.8834074088287,84.09257161789769,81510100,37381500,55999400,17596000,615616000
2024-03-05,168.90704345703125,174.1199951171875,131.8790740966797,398.2123107910156,85.92979431152344,170.8133520831047,176.92999267578125,132.44568327120132,409.6844709938999,86.0627446282655,168.41060844555398,173.3000030517578,129.89099727574325,396.22448391124544,83.38381061731276,169.5424796657224,176.92999267578125,131.09379042625164,409.39765868898735,85.23607018990775,95132400,37228300,40194800,26919200,520639000
2024-03-06,167.9141845703125,173.50999450683594,130.61663818359375,397.6584777832031,88.66470336914062,170.01907946057096,176.4600067138672,132.78364975782148,400.69464990996806,89.68829799563825,167.47731930724007,173.25999450683594,130.0699292041688,393.9992743713947,86.99536968964857,169.84035496658896,175.5399932861328,132.32638542526337,398.52878394681863,87.98697936730527,68587700,32090900,35318600,22344100,582520000
2024-03-07,167.79502868652344,176.82000732421875,133.57887268066406,404.630859375,92.63212585449219,169.51268953107953,177.99000549316406,134.13553170628407,405.26379020450713,92.73008643335444,167.28867044448495,173.72000122070312,130.82538232055708,397.8068805207937,89.56634486722336,167.9439531253601,174.8300018310547,131.9983402434248,401.6441236500453,90.12212339156478,71765100,34063300,37738200,18718500,608119000
2024-03-08,169.5126953125,175.35000610351562,134.6027374267578,401.7429504394531,87.49317169189453,172.4615205019895,178.7899932861328,137.26675294029374,405.8966732764971,97.36124518073565,167.73546463179477,174.3300018310547,133.2011397045152,399.87376610841244,86.47157518241058,167.79503440936114,176.44000244140625,133.40989443311753,403.46376381248507,95.10014421389317,76267000,37893200,39370400,18002200,1142269000
2024-03-11,171.51829528808594,171.9600067138672,136.84927368164062,400.0616760253906,85.7398681640625,173.13667826239134,174.47000122070312,138.27075657412078,401.2088950055716,88.76166015314031,170.8232893067872,171.47000122070312,135.31846111910065,396.83762579993305,84.13250636211416,171.7069430151515,174.30999755859375,135.31846111910065,399.3100726931067,86.39460628547256,60139500,28484800,32437800,16120800,678364000
2024-03-12,171.99485778808594,175.38999938964844,137.67431640625,410.7030944824219,91.87643432617188,172.7891567808166,176.75999450683594,138.54907503928519,410.98990677094014,91.92341269864875,169.79068527950514,171.97999572753906,136.21307876598533,402.306674544951,86.11572665391354,171.91542637381357,173.5,136.21307876598533,403.1275136284859,88.01397320906432,59825400,36610600,27563400,22457000,668075000
2024-03-13,169.9098663330078,176.55999755859375,138.9566192626953,410.525146484375,90.8518295288086,171.9551763303205,177.6199951171875,140.24887219766538,413.57118820964047,91.46758169303533,169.54249409126064,175.5500030517578,138.16140068839562,406.9153795439051,88.39980282776601,171.53817270319811,175.89999389648438,138.17133561183664,413.4920831775679,91.01876288430473,52488700,30772600,23347200,17115900,635713000
2024-03-14,171.76651000976562,178.75,142.2469024658203,420.5335693359375,87.90901184082031,173.06716728584055,179.52999877929688,142.73397157906638,423.10492026926096,90.60994033134025,170.82328653971078,176.47000122070312,139.6226416714672,413.3832416992079,86.56554478011422,171.67715534575908,177.69000244140625,140.34828546340808,415.60844401398504,89.54136538752242,72913500,43705800,42753400,34157300,602318000
2024-03-15,171.3892364501953,174.4199981689453,140.3383331298828,411.8305358886719,87.80204772949219,171.3892364501953,177.92999267578125,142.326409917111,417.94241719453214,89.5103673539837,169.07584723661714,173.89999389648438,139.19519504435547,408.2405382709743,86.2226822059932,169.94957779625068,176.63999938964844,141.65047109000807,414.66890001382535,86.895410942326,121752700,72147400,49475400,45079900,642086000
2024-03-18,172.48138427734375,174.47999572753906,146.79959106445312,412.72064208984375,88.41980743408203,176.44294118443133,176.69000244140625,151.24294415086234,416.09306343618266,92.36823276107319,172.282813299669,174.27999877929688,146.29263691520018,409.2196486698743,87.05034978296683,174.31819990832292,175.8000030517578,147.72405471052974,409.6844699154105,90.35203699153264,75604200,31250700,69273700,20106000,668976000
2024-03-19,174.82456970214844,175.89999389648438,146.15345764160156,416.76556396484375,89.3624267578125,175.350789645184,176.08999633789062,147.90295968023258,417.0227081134529,90.5079668032944,171.7963128554373,173.52000427246094,145.2091242410213,410.970132443708,84.976172470966,173.09697026746844,174.22000122070312,147.27672583276063,413.2250029233721,86.66549475083619,55215200,26880900,24070400,19837900,672171000
2024-03-20,177.39610290527344,178.14999389648438,147.85330200195312,420.54345703125,90.33604431152344,177.39610290527344,178.52999877929688,147.97258177635854,421.26539222387987,90.37403120538988,173.84162605000233,174.63999938964844,145.86522486679732,416.02381676802577,88.18789728423222,174.467139074951,176.13999938964844,147.11770800152854,417.3490447100486,89.76126851749964,53423100,29947200,21311500,17860100,479063000
2024-03-21,170.14813232421875,178.14999389648438,146.72007751464844,424.6378479003906,91.39861297607422,176.22450721449738,181.4199981689453,149.47355302951823,426.07187931857345,92.61113535282396,169.6219124199128,178.14999389648438,146.0242384832815,422.45221307253894,90.36902406254626,175.78764197696165,179.99000549316406,148.5789245146502,425.092769724827,92.26327425898415,106181300,32824300,24755600,21296200,480372000
2024-03-22,171.05165100097656,178.8699951171875,149.87118530273438,424.0148010253906,94.25148010253906,171.8161651814705,179.25999450683594,150.67635404159964,425.1224525568096,94.74028392361174,168.84747827799018,176.75,148.0918479363663,421.3742442819616,90.79785315480537,170.53535433298114,177.75,148.2310127163205,424.9642424933846,91.10473019409365,71160100,27995400,29211800,17648500,586719000
2024-03-25,169.63185119628906,179.7100067138672,149.17535400390625,418.19952392578125,94.96419525146484,170.7140758962492,180.99000549316406,149.48350348939044,422.69939517688175,96.72749325113482,168.24182406010684,177.24000549316406,146.9387675434042,416.96330053502317,93.47279218881877,169.3538487990515,178.00999450683594,149.04612415470731,420.5532980907823,93.90362043919335,54288300,29815500,19229300,18060500,552136000
2024-03-26,168.49998474121094,178.3000030517578,149.7717742919922,417.00286865234375,92.524169921875,170.19778406175462,180.4499969482422,151.3522918172969,421.2950326486401,96.33665544167545,168.37090678526505,177.9499969482422,149.08588532158586,416.70618711068727,92.4651952874423,168.78791039294236,180.14999389648438,149.32446001454298,420.91921590838507,95.81286185029995,57388400,29659000,22149100,16725600,513648000
2024-03-27,172.0742950439453,179.8300018310547,149.9705810546875,416.7853088378906,90.2140884399414,172.3622358242069,180.0,150.73599493347672,419.7720439894081,93.20289654761277,168.8971141151568,177.30999755859375,148.01232403003652,414.3919971559481,89.08753798498677,169.19497814129184,179.8800048828125,150.2787305575209,419.7621445438776,93.07494912764517,60273300,33272600,22879200,16705000,586067000
2024-03-28,170.25735473632812,180.3800048828125,150.03021240234375,416.0831604003906,90.32005310058594,171.00200728609337,181.6999969482422,150.52723161549852,417.2204799799258,91.26367775781303,169.29426955996547,179.25999450683594,149.27474865876468,414.5007882900106,89.15751380700202,170.5254338962422,180.1699981689453,149.95070267592294,416.32050565351443,89.96419193487675,65672700,38051600,24485400,21871200,435212000
2024-04-01,168.8177032470703,180.97000122070312,154.5630340576172,419.8907775878906,90.32704162597656,170.02900599080004,183.0,154.81154365404976,423.1741947697811,92.18830020895638,168.2716216576847,179.9499969482422,149.71212188155036,417.5666711434428,89.16850623304367,169.96943620832081,180.7899932861328,149.79164677254744,419.2776155006833,90.26307172974768,46240500,29174500,31730800,16316000,452441000
2024-04-02,167.63616943359375,180.69000244140625,153.63856506347656,416.79522705078125,89.4164047241211,168.13260444031488,180.7899932861328,153.77772982586725,417.72486953541625,90.05814752237067,167.0305181193942,178.3800048828125,151.24292899791672,413.2348973416725,87.58513306363145,167.87446369081778,179.07000732421875,152.58488683854392,415.4798683479255,88.41279885088287,49329500,32611500,24586000,17912000,433064000
2024-04-03,168.44041442871094,182.41000366210938,153.99642944335938,415.816162109375,88.92860412597656,169.4630694684258,182.8699951171875,154.15547923004885,418.59519021361444,90.33804684293179,167.37805124910258,179.8000030517578,151.8194828874924,414.47113520321466,88.36483314028192,167.58654549603682,179.89999389648438,152.6843066227274,415.1040961428757,88.44879935629429,47691700,31046600,24705000,16502300,370067000
2024-04-04,167.6163330078125,180.0,149.6326141357422,413.2745361328125,85.87080383300781,170.69422114433502,185.10000610351562,153.84734283458613,423.9456276523079,90.59792533384633,167.6163330078125,180.0,149.553089235633,412.96795506711624,85.8458122591206,169.0758380772312,184.0,152.5849096930665,420.3061621109497,90.37001163667843,53704400,41624300,34724700,19370900,434965000
2024-04-05,168.37091064453125,185.07000732421875,151.5908660888672,420.83026123046875,87.97298431396484,169.17513298848516,186.27000427246094,152.50537965759239,421.809370796235,88.44579567730581,167.74539764368038,181.97000122070312,148.70816060414262,413.7096317572202,85.89181202232426,168.3808338913719,182.3800048828125,149.13558986403476,415.3810083958257,86.83143280467098,42104800,42374000,23459200,16554800,399678000
2024-04-08,167.24896240234375,185.19000244140625,153.92684936523438,419.9105224609375,87.09832763671875,167.99361496437555,187.2899932861328,154.34434366511644,422.5708779576157,88.79465089246293,167.04046816897213,184.80999755859375,151.70019793137476,418.63473130535374,86.69748624318682,167.82482886831443,186.89999389648438,151.8691826360064,420.48414709018743,88.66469774661466,37425500,39221300,20702000,14272400,283220000
2024-04-09,168.4602508544922,185.6699981689453,155.6664276123047,421.5819091796875,85.32002258300781,168.86733118994096,187.33999633789062,157.61473448376785,423.02580987120587,87.60012052713442,167.14967033425899,184.1999969482422,154.2648297550495,416.97326404906397,82.98895768982644,167.49716574379335,187.24000549316406,155.15945829450177,421.74014941976674,87.40719655433202,42373800,36520100,31079500,12496900,501700000
2024-04-10,166.58372497558594,185.9499969482422,155.2091522216797,418.5951843261719,87.00436401367188,167.8843822327512,186.27000427246094,155.6763514742328,419.3566871510799,87.36522041356919,165.91850390321875,182.6699981689453,153.75784951139988,415.0744221472326,83.67568736757892,167.59645660291815,182.77000427246094,155.2787421889128,417.5369697470064,83.89260387924026,49709300,35879200,22838600,16216600,431929000
2024-04-11,173.79196166992188,189.0500030517578,158.45965576171875,423.21368408203125,90.57994079589844,174.20898041040104,189.77000427246094,158.7280351932667,424.6378159464607,90.7028929518332,166.96102623293754,185.50999450683594,155.5272456859533,417.7050650079003,86.89141424964939,167.13973556457645,186.74000549316406,155.97455990635459,421.1269533333631,87.38521335302488,91070300,40020700,27166400,17966400,431637000
2024-04-12,175.2912139892578,186.1300048828125,156.7896728515625,417.2501220703125,88.15090942382812,177.0883063929916,188.3800048828125,159.26483393218646,420.49397111238636,90.13912407740513,172.96790166012116,185.0800018310547,156.20319383484278,415.1435925367237,87.49517220347197,173.0175330436537,187.72000122070312,157.01831260478323,419.3764203133474,89.66330791705667,101670900,38608800,25353700,19253800,426805000
2024-04-15,171.45872497558594,183.6199951171875,153.93679809570312,409.08123779296875,85.96676635742188,175.37063525095596,188.69000244140625,158.29069144870775,422.1159721682041,90.57693004152914,171.27007724910962,183.0,153.66840346176937,408.8735304979892,85.89479642060273,174.10968609239896,187.42999267578125,157.91295197634344,421.8983956076828,89.06253370435367,73531800,48052400,27136500,20273500,443077000
2024-04-16,168.17233276367188,183.32000732421875,153.47952270507812,410.01080322265625,87.38021087646484,172.5210932508517,184.8300018310547,154.7220707035578,413.7887093494547,88.08292639372628,167.0702464097302,182.25999450683594,152.51530424483212,409.1701954171728,86.02975063134997,170.52542991803605,183.27000427246094,153.270783135314,410.0009339582446,86.39859944235405,73711200,32891300,20779500,16765600,370453000
2024-04-17,166.8021697998047,181.27999877929688,154.54315185546875,407.301025390625,84.0015640258789,169.43326939438703,184.57000732421875,156.14355429233336,414.26344459371984,88.73967572558121,166.8021697998047,179.82000732421875,153.658458282781,405.8076577445542,83.91659113831582,168.4006911997193,184.30999755859375,154.69225154891296,412.6514043206412,88.30484363707065,50901200,31359700,21763100,15855500,495400000
2024-04-18,165.8489990234375,179.22000122070312,155.0799102783203,399.814453125,84.63729858398438,167.4375970919546,182.38999938964844,156.00437378789994,407.3504970183281,86.15569884222671,165.36250241682455,178.64999389648438,153.6981976430817,399.49800284316774,82.36920445191043,166.83194578270678,181.47000122070312,154.41390643507214,406.1043740582622,84.93618318170097,43122900,30723800,19883000,21029900,447260000
2024-04-19,163.82354736328125,174.6300048828125,153.17137145996094,394.7212219238281,76.169677734375,165.21355928091162,179.0,155.42784284613953,401.0111429150955,84.290445825424,162.91010879598218,173.44000244140625,151.39204942052194,393.3860944801934,75.57591993805586,165.02492670994252,178.74000549316406,155.268793063893,399.5771115531844,83.11691697495651,68149400,56000700,32615600,30565800,875198000
2024-04-22,164.6575469970703,177.22999572753906,155.34832763671875,396.5409240722656,79.4863510131836,166.0674204920171,178.8699951171875,156.70022053442347,398.41010845767454,80.04113043825068,163.5951840406637,174.55999755859375,153.14156106593867,391.38835306759285,76.36959570360536,164.33983649468445,176.94000244140625,153.39007067825332,395.6706179149051,78.07291229541282,48116400,37924900,26446200,20286900,596341000
2024-04-23,165.70999145507812,179.5399932861328,157.31651306152344,403.078125,82.39019775390625,165.85893104014463,179.92999267578125,158.02228700536767,403.70118651665103,82.73606074047304,163.74411316214608,175.97999572753906,155.34832125977468,398.61782064150555,80.2320603062068,164.1710551260113,178.0800018310547,156.02427526479107,399.7848084637701,80.73685660493986,49537800,37046500,21151600,15734500,438559000
2024-04-24,167.8148956298828,176.58999633789062,158.1813201904297,404.5516662597656,79.64530181884766,168.09289802448964,180.32000732421875,158.61869947109966,407.92408759573516,84.04854803404984,165.02493328758231,176.17999267578125,156.2329984404873,402.2967957988556,79.15149506612265,165.35256706337344,179.94000244140625,156.55109797836394,405.04615566067775,83.91659676863443,48251800,34185100,22779100,15065300,512208000
2024-04-25,168.67869567871094,173.6699981689453,155.0699920654297,394.64208984375,82.59912872314453,169.39356334150216,173.9199981689453,155.55707634707693,395.4827278196125,83.28984807445538,166.9510963019663,166.32000732421875,149.9705701649595,383.75342412085615,78.19187862968657,168.3212618473153,169.67999267578125,150.42783450771225,389.68729663578705,78.83661866147602,50558300,49249400,57109700,40586500,424641000
2024-04-26,168.09291076660156,179.6199951171875,170.92489624023438,401.8418884277344,87.7000961303711,170.11835910227322,180.82000732421875,173.66845187375665,408.4482598176065,88.29585968893673,167.97375605274175,176.1300048828125,168.63860493490648,401.28806269332824,83.35382636513968,168.66877724193844,177.8000030517578,173.33046729734258,407.6274206623671,83.78465465211839,44838400,43919800,64665300,29694700,551011000
2024-04-29,172.26295471191406,180.9600067138672,165.1594696044922,397.8167419433594,87.72208404541016,174.7749147415349,183.52999877929688,168.53920917333764,401.84189310160997,87.95698351937455,171.86581274952138,179.38999938964844,164.22508627485573,394.79046908042733,85.23207030725735,172.1338767566388,182.75,168.05212491015862,400.7836784898605,87.56014594501862,68169400,54063900,45610000,19582100,388971000
2024-04-30,169.1155548095703,175.0,161.8095703125,385.03912353515625,86.36762237548828,173.74233280675443,182.99000549316406,167.09786190634827,397.727739119863,88.78366050463956,168.78790588015656,174.8000030517578,161.63065068019893,384.88091347817664,86.26566558321609,172.09416491333778,181.08999633789062,164.6227008180937,397.0651100086482,87.20528638548105,65934800,94639800,33562900,28781400,363709000
2024-05-01,168.09291076660156,179.0,162.8831329345703,390.5872802734375,83.00794982910156,171.47860143970507,185.14999389648438,166.12369266022054,397.29255516859246,85.96577177323404,167.90426302381934,176.55999755859375,162.11771911909202,386.0083037107917,81.22265755025684,168.37091318228207,181.63999938964844,163.32051225770076,388.2829428234783,85.04314260728708,50383100,94645100,33493200,23562500,559863000
2024-05-02,171.79629516601562,184.72000122070312,165.62667846679688,393.455322265625,85.78285217285156,172.1835138606425,185.10000610351562,165.736023300885,395.5222843363775,86.20268321187375,169.67155396857694,179.91000366210938,162.91295779802104,390.30047747836124,83.16688916320159,171.27999852318183,180.85000610351562,163.80758631850716,393.2773133250789,84.41539269757547,94214900,54303500,24294500,17709400,377898000
2024-05-03,182.072509765625,186.2100067138672,166.2429962158203,402.1781311035156,88.75366973876953,185.66669440285864,187.8699951171875,166.95870511487095,402.66272106797066,89.24547072408387,181.3576421366733,185.4199981689453,162.0779726740132,397.431014652392,87.00536516764065,185.3191838346203,186.99000549316406,166.56108063327446,397.8463990370952,87.75406766785412,163224100,39172000,34662400,17446700,398341000
2024-05-06,180.41441345214844,188.6999969482422,167.0978546142578,408.9822998046875,92.10332489013672,182.8866500436298,188.75,167.13760947487128,409.36798584093685,92.18329487804908,179.13360267463952,184.8000030517578,165.04018792565725,401.89130855665024,89.01955372837045,181.04984964293004,186.27999877929688,166.4616706696907,404.25498236640857,89.35441947310096,78569700,34725300,21871300,16996600,376203000
2024-05-07,181.0994873046875,188.75999450683594,170.2290802001953,404.82861328125,90.51795959472656,183.5816623782166,189.94000244140625,170.7360343362878,410.09988764131936,91.74446861486086,180.02720100491794,187.30999755859375,167.3861296993361,404.5813685599285,88.97557445393352,182.1420038655686,188.9199981689453,167.49547453274693,410.0899881944696,91.06174179688814,77305800,34048900,28039700,20018200,437342000
2024-05-08,181.4370880126953,188.0,168.37022399902344,406.015380859375,90.37602996826172,181.76473696457006,188.42999267578125,169.13562262324956,407.6867575111484,91.15771651229316,180.15627709627628,186.38999938964844,167.7340400488051,402.2275750059519,89.38442026659783,181.5463043299869,187.44000244140625,167.99248456464255,403.67150584083475,89.44739873915937,45057100,26136400,19569100,11792300,325721000
2024-05-09,183.2540283203125,189.5,168.94679260253906,407.7757263183594,88.71168518066406,183.34338298682428,191.6999969482422,169.6724364711517,408.17131178296086,91.03575690690285,180.81156138569682,187.44000244140625,167.17739009228617,404.59121352927775,88.19589167973308,181.25834986825006,188.8800048828125,168.3801833687042,406.0450135021462,90.49297372342349,48983000,43368400,15346700,14689700,378013000
2024-05-10,181.9913787841797,187.47999572753906,167.64456176757812,410.1690673828125,89.84223937988281,184.01957427538,189.88999938964844,168.83741992259814,410.8020283165112,91.36463606067683,181.07670119634082,186.92999267578125,165.19923591899442,407.2614672287658,89.19149741137822,183.83067066594327,189.16000366210938,167.0282628438869,408.3889175739522,90.26907144547987,50759500,34141800,29799900,13402300,335325000
2024-05-13,185.20269775390625,186.57000732421875,168.13165283203125,409.1602783203125,90.36302947998047,186.01796278299403,188.30999755859375,168.27081760004594,413.73925463493686,90.96179014293932,183.5522942832241,185.36000061035156,163.02229610945983,406.2922460610267,88.49377086608031,184.36755931231187,188.0,163.2807406306808,413.403005491002,90.44199279647063,72044800,24898600,31327600,15440200,289680000
2024-05-14,186.34603881835938,187.07000732421875,169.32449340820312,411.9690246582031,91.31965637207031,187.21101770983566,187.72000122070312,170.2290719710712,412.8887677392151,91.61453717454157,185.2126323262415,183.4499969482422,167.79368098227573,407.01423099397886,88.89861527885883,186.4255779791011,183.82000732421875,168.75789942088068,407.47905225770086,89.56335162049751,52393600,38698200,25127100,15109300,296507000
2024-05-15,188.622802734375,185.99000549316406,171.48155212402344,419.171875,94.59234619140625,189.54741702859607,186.72000122070312,171.6207168877924,419.89514266479534,94.82425614143621,186.2863873072406,182.72999572753906,169.49347540285436,413.41554606061356,91.56255392471043,186.8232728469217,185.97000122070312,169.61277032024324,414.039731407047,92.43520767663021,70400000,75459900,26948400,22239500,417735000
2024-05-16,188.7421112060547,183.6300048828125,173.1416015625,417.1011657714844,94.32144927978516,189.99483406684226,187.30999755859375,174.07600008713817,421.49026736821406,95.78086733108053,188.56315946625315,183.4600067138672,171.66049405107432,416.46709338675123,94.06554682786754,189.36847263644847,185.60000610351562,172.25690799152133,417.9036811134131,94.87223250076393,52845200,38834500,27867900,17530100,323952000
2024-05-17,188.77194213867188,184.6999969482422,175.01040649414062,416.3283996582031,92.44219207763672,189.7065083736888,185.3000030517578,175.21916124178375,419.0133884349042,94.70229384560606,188.0859301078384,183.35000610351562,172.65454022923242,414.1685441563578,91.76946339148994,188.4140234778259,183.75999450683594,173.14160936069476,418.63689375857393,94.33144692377931,41282900,33175700,24479300,15352200,359691000
2024-05-20,189.93516540527344,183.5399932861328,175.86526489257812,421.41094970703125,94.74227905273438,190.81008101901142,186.6699981689453,177.70424192635005,422.8277329316598,95.16211007443033,187.91690657220929,183.27999877929688,175.03027631016326,416.1103638876109,93.40281599503061,188.2350632210391,184.33999633789062,175.13962113651436,416.32833286337484,93.7126901834693,44361300,30511800,22554400,16272100,318764000
2024-05-21,191.2375946044922,183.14999389648438,176.7897186279297,425.07684326171875,95.3480453491211,191.6153866469515,183.25999450683594,177.08791798520096,428.9705334710034,95.36203971719499,189.815856788038,180.75,174.76187199156018,420.9255450713884,93.14292188496431,189.98487181213304,182.3000030517578,175.84537010383463,422.88723589418726,93.56175387420163,42309400,50839100,16989400,21453300,328946000
2024-05-22,189.7959747314453,183.1300048828125,175.3284912109375,426.5431213378906,94.91221618652344,191.7048842739564,185.22000122070312,176.09388982914132,428.41567724259045,95.98179012668933,189.1696284842733,181.97000122070312,174.16546814708718,423.1844517072994,93.21189661689411,191.15806201805708,183.8800048828125,175.58693572474147,426.1171006588035,95.4210163390551,34648500,28148800,17880000,18073700,548648000
2024-05-23,185.79922485351562,181.0500030517578,172.51536560058594,423.0556640625,103.75770568847656,189.89539287135,184.75999450683594,177.18734299954818,429.5947037930371,106.2776987680094,185.55067067436462,180.0800018310547,171.9189364995175,421.4902723328989,101.47960546586019,189.87550428926582,183.66000366210938,176.01438498002162,428.97051846736764,101.98740658439803,51005900,33670200,21024900,17211700,835065000
2024-05-24,188.8813018798828,180.75,173.94677734375,426.18646240234375,106.42664337158203,189.47783802324832,182.44000244140625,174.7221260478567,427.07814273445496,106.43263768991142,186.95251887628444,180.3000030517578,172.6147544194191,420.4895772016025,102.95902173434023,187.7280219308774,181.64999389648438,173.93682725278606,423.2438961414034,104.40744275224449,36327000,27471600,16579400,11855300,429494000
2024-05-28,188.89125061035156,182.14999389648438,175.34837341308594,426.3450012207031,113.85566711425781,191.8838376427625,182.24000549316406,176.21319716341736,426.8403825578059,114.89325599209802,188.00639828711084,179.49000549316406,173.33047660868388,422.6593628632313,109.83926858024597,190.40244918609352,179.92999267578125,173.41000150341682,425.6613725566471,110.20012495925096,52280100,29927000,20572200,15718000,652728000
2024-05-29,189.1894989013672,182.02000427246094,174.85134887695312,425.20562744140625,114.77930450439453,191.13817040866115,184.0800018310547,175.7857474018572,426.95926647856015,115.44603890128045,188.41401104911338,181.5500030517578,173.67839084293126,421.75776247263485,110.85687001297053,188.5134387924459,181.6999969482422,174.3841496145011,421.75776247263485,113.00501693328442,53068000,32009300,23388700,15517100,557442000
2024-05-30,190.18373107910156,179.32000732421875,171.08395385742188,410.8395690917969,110.45602416992188,191.06858345257766,181.33999633789062,174.17541396451074,420.38058819244,115.7729076045519,189.52755949973073,178.36000061035156,170.7658542810084,410.4135181651845,109.61935928526937,189.6567973718936,181.30999755859375,174.15552894902925,420.38058819244,114.60437411424489,49889100,29184700,22931500,28394500,484553000
